0.0 0
0.0905768 1440
0.0905768 1440
0.18807 2880
0.291497 4320
0.291497 4800
0.394923 6240
0.394923 6572
0.492374 8012
0.492374 8270
0.504326 9710
0.504326 9923
0.5958 11363
0.5958 11545
0.607752 12985
0.607752 13144
0.619704 14584
0.619704 14726
0.699226 16166
0.699226 16294
0.711178 17734
0.711178 17850
0.72313 19290
0.72313 19397
0.735082 20837
0.735082 20936
0.747034 22376
0.747034 22468
0.802653 23908
0.802653 23994
0.814605 25434
0.814605 25515
0.826557 26955
0.826557 27031
0.838509 28471
0.838509 28543
0.850461 29983
0.850461 30052
0.862413 31492
0.862413 31557
0.874365 32997
0.874365 33059
0.900103 34499
0.900103 34559
0.912055 35999
0.912055 36056
0.924007 37496
0.924007 37551
0.935959 38991
0.935959 39044
0.947911 40484
0.947911 40535
0.959863 41975
0.959863 42024
0.971815 43464
0.971815 43511
0.983767 44951
0.983767 44997
0.995719 46437
0.995719 46481
1.00767 47921
1.00767 47964
1.01962 49404
1.01962 49445
1.03158 50885
1.03158 50925
1.04353 52365
1.04353 52404
1.05548 53844
1.05548 53882
1.06743 55322
1.06743 55359
1.07938 56799
1.07938 56835
1.09134 58275
1.09134 58310
1.10329 59750
1.10329 59784
1.11524 61224
1.11524 61257
1.12719 62697
1.12719 62730
1.13914 64170
1.13914 64202
1.1511 65642
1.1511 65673
1.16305 67113
1.16305 67143
1.175 68583
1.175 68613
1.18695 70053
1.18695 70082
1.1989 71522
1.1989 71550
1.21086 72990
1.21086 73018
1.22281 74458
1.22281 74485
1.23476 75925
1.23476 75952
1.24671 77392
1.24671 77418
1.25866 78858
1.25866 78884
1.27062 80324
1.27062 80349
1.28257 81789
1.28257 81814
1.29452 83254
1.29452 83278
1.30647 84718
1.30647 84742
1.31842 86182
1.31842 86206
1.33038 87646
1.33038 87669
1.34233 89109
1.34233 89132
1.35428 90572
1.35428 90594
1.36623 92034
1.36623 92056
1.37818 93496
1.37818 93518
1.39014 94958
1.39014 94979
1.40209 96419
1.40209 96440
1.41404 97880
1.41404 97901
1.42599 99341
1.42599 99361
1.43794 100801
1.43794 100821
1.4499 102261
1.4499 102281
1.46185 103721
1.46185 103740
1.4738 105180
1.4738 105199
1.48575 106639
1.48575 106658
1.4977 108098
1.4977 108117
1.50966 109557
1.50966 109575
1.52161 111015
1.52161 111033
1.53356 111033
1.53356 93600
2.3702 93600
2.3702 74880
3.37417 74880
3.37417 60480
4.1869 60480
4.1869 48960
5.04745 48960
5.04745 46080
5.82433 43200
6.5534 40320
7.40199 37440
